id,Classic,Deal,Flex,Saver
79836,0.25,0.38,0.06,0.31
79837,0.50,0.18,0.02,0.30
79838,0.55,0.18,0.10,0.17
79839,0.59,0.19,0.09,0.14
79840,0.49,0.12,0.13,0.25
79841,0.50,0.18,0.02,0.30
79842,0.27,0.27,0.34,0.12
79843,0.61,0.15,0.03,0.21
79844,0.56,0.06,0.18,0.20
79845,0.18,0.60,0.01,0.22
79846,0.46,0.16,0.05,0.33
79847,0.18,0.60,0.01,0.22
79848,0.55,0.18,0.10,0.17
79849,0.08,0.77,0.01,0.14
79850,0.54,0.22,0.04,0.20
79851,0.12,0.61,0.00,0.26
79852,0.55,0.18,0.10,0.17
79853,0.59,0.19,0.09,0.14
79854,0.06,0.76,0.05,0.13
79855,0.50,0.18,0.02,0.30
79856,0.06,0.79,0.06,0.09
79857,0.46,0.16,0.05,0.33
79858,0.17,0.60,0.01,0.22
79859,0.06,0.79,0.06,0.09
79860,0.13,0.67,0.00,0.20
79861,0.58,0.15,0.06,0.21
79862,0.16,0.69,0.02,0.13
79863,0.16,0.69,0.02,0.13
79864,0.50,0.18,0.02,0.30
79865,0.56,0.06,0.18,0.20
79866,0.61,0.15,0.03,0.21
79867,0.54,0.22,0.04,0.20
79868,0.50,0.18,0.02,0.30
79869,0.25,0.31,0.28,0.16
79870,0.61,0.15,0.03,0.21
79871,0.55,0.21,0.01,0.23
79872,0.12,0.61,0.00,0.26
79873,0.61,0.15,0.03,0.21
79874,0.15,0.66,0.02,0.17
79875,0.50,0.18,0.02,0.30
79876,0.08,0.77,0.01,0.14
79877,0.25,0.31,0.28,0.16
79878,0.12,0.56,0.01,0.30
79879,0.15,0.66,0.02,0.17
79880,0.17,0.60,0.01,0.22
79881,0.46,0.16,0.05,0.33
79882,0.48,0.14,0.09,0.28
79883,0.58,0.15,0.06,0.21
79884,0.50,0.18,0.02,0.30
79885,0.55,0.21,0.01,0.23
79886,0.48,0.14,0.09,0.28
79887,0.27,0.27,0.34,0.12
79888,0.56,0.06,0.18,0.20
79889,0.58,0.15,0.06,0.21
79890,0.06,0.76,0.05,0.13
79891,0.55,0.21,0.01,0.23
79892,0.49,0.12,0.13,0.25
79893,0.08,0.77,0.01,0.14
79894,0.49,0.12,0.13,0.25
79895,0.56,0.06,0.18,0.20
79896,0.56,0.06,0.18,0.20
79897,0.16,0.52,0.03,0.29
79898,0.61,0.15,0.03,0.21
79899,0.56,0.06,0.18,0.20
79900,0.16,0.52,0.03,0.29
79901,0.55,0.21,0.01,0.23
79902,0.59,0.19,0.09,0.14
79903,0.50,0.18,0.02,0.30
79904,0.50,0.18,0.02,0.30
79905,0.48,0.14,0.09,0.28
79906,0.58,0.15,0.06,0.21
79907,0.49,0.12,0.13,0.25
79908,0.55,0.21,0.01,0.23
79909,0.55,0.21,0.01,0.23
79910,0.56,0.06,0.18,0.20
79911,0.49,0.12,0.13,0.25
79912,0.29,0.27,0.27,0.18
79913,0.58,0.15,0.06,0.21
79914,0.48,0.14,0.09,0.28
79915,0.59,0.19,0.09,0.14
79916,0.06,0.76,0.05,0.13
79917,0.49,0.12,0.13,0.25
79918,0.43,0.30,0.07,0.21
79919,0.56,0.06,0.18,0.20
79920,0.14,0.56,0.02,0.28
79921,0.43,0.30,0.07,0.21
79922,0.58,0.15,0.06,0.21
79923,0.50,0.18,0.02,0.30
79924,0.43,0.30,0.07,0.21
79925,0.61,0.15,0.03,0.21
79926,0.55,0.18,0.10,0.17
79927,0.56,0.06,0.18,0.20
79928,0.56,0.06,0.18,0.20
79929,0.55,0.21,0.01,0.23
79930,0.50,0.18,0.02,0.30
79931,0.29,0.27,0.27,0.18
79932,0.50,0.18,0.02,0.30
79933,0.25,0.31,0.28,0.16
79934,0.58,0.15,0.06,0.21
79935,0.58,0.15,0.06,0.21
79936,0.13,0.70,0.01,0.16
79937,0.46,0.16,0.05,0.33
79938,0.48,0.14,0.09,0.28
79939,0.56,0.06,0.18,0.20
79940,0.55,0.18,0.10,0.17
79941,0.18,0.60,0.01,0.22
79942,0.50,0.18,0.02,0.30
79943,0.12,0.61,0.00,0.26
79944,0.27,0.27,0.34,0.12
79945,0.54,0.22,0.04,0.20
79946,0.12,0.61,0.00,0.26
79947,0.50,0.18,0.02,0.30
79948,0.49,0.12,0.13,0.25
79949,0.14,0.56,0.02,0.28
79950,0.06,0.79,0.06,0.09
79951,0.54,0.22,0.04,0.20
79952,0.06,0.79,0.06,0.09
79953,0.55,0.18,0.10,0.17
79954,0.25,0.38,0.06,0.31
79955,0.49,0.12,0.13,0.25
79956,0.50,0.18,0.02,0.30
79957,0.50,0.18,0.02,0.30
79958,0.27,0.27,0.34,0.12
79959,0.50,0.18,0.02,0.30
79960,0.48,0.14,0.09,0.28
79961,0.55,0.21,0.01,0.23
79962,0.59,0.19,0.09,0.14
79963,0.59,0.19,0.09,0.14
79964,0.58,0.15,0.06,0.21
79965,0.59,0.19,0.09,0.14
79966,0.55,0.21,0.01,0.23
79967,0.56,0.06,0.18,0.20
79968,0.50,0.18,0.02,0.30
79969,0.50,0.18,0.02,0.30
79970,0.49,0.12,0.13,0.25
79971,0.46,0.16,0.05,0.33
79972,0.56,0.06,0.18,0.20
79973,0.55,0.21,0.01,0.23
79974,0.55,0.18,0.10,0.17
79975,0.50,0.18,0.02,0.30
79976,0.05,0.80,0.04,0.11
79977,0.48,0.14,0.09,0.28
79978,0.12,0.61,0.00,0.26
79979,0.59,0.19,0.09,0.14
79980,0.18,0.60,0.01,0.22
79981,0.55,0.21,0.01,0.23
79982,0.61,0.15,0.03,0.21
79983,0.27,0.27,0.34,0.12
79984,0.14,0.56,0.02,0.28
79985,0.50,0.18,0.02,0.30
79986,0.55,0.21,0.01,0.23
79987,0.59,0.19,0.09,0.14
79988,0.13,0.70,0.01,0.16
79989,0.12,0.61,0.00,0.26
79990,0.16,0.69,0.02,0.13
79991,0.50,0.18,0.02,0.30
79992,0.58,0.15,0.06,0.21
79993,0.25,0.38,0.06,0.31
79994,0.25,0.38,0.06,0.31
79995,0.48,0.14,0.09,0.28
79996,0.59,0.19,0.09,0.14
79997,0.50,0.18,0.02,0.30
79998,0.17,0.60,0.01,0.22
79999,0.58,0.15,0.06,0.21
80000,0.43,0.30,0.07,0.21
80001,0.49,0.12,0.13,0.25
80002,0.14,0.56,0.02,0.28
80003,0.17,0.60,0.01,0.22
80004,0.15,0.66,0.02,0.17
80005,0.13,0.70,0.01,0.16
80006,0.13,0.70,0.01,0.16
80007,0.61,0.15,0.03,0.21
80008,0.48,0.14,0.09,0.28
80009,0.56,0.06,0.18,0.20
80010,0.17,0.60,0.01,0.22
80011,0.16,0.69,0.02,0.13
80012,0.55,0.21,0.01,0.23
80013,0.46,0.16,0.05,0.33
80014,0.12,0.56,0.01,0.30
80015,0.50,0.18,0.02,0.30
80016,0.50,0.18,0.02,0.30
80017,0.56,0.06,0.18,0.20
80018,0.55,0.21,0.01,0.23
80019,0.55,0.21,0.01,0.23
80020,0.58,0.15,0.06,0.21
80021,0.25,0.38,0.06,0.31
80022,0.50,0.18,0.02,0.30
80023,0.25,0.31,0.28,0.16
80024,0.14,0.56,0.02,0.28
80025,0.12,0.61,0.00,0.26
80026,0.16,0.69,0.02,0.13
80027,0.25,0.31,0.28,0.16
80028,0.50,0.18,0.02,0.30
80029,0.54,0.22,0.04,0.20
80030,0.17,0.60,0.01,0.22
80031,0.48,0.14,0.09,0.28
80032,0.54,0.22,0.04,0.20
80033,0.05,0.80,0.04,0.11
80034,0.29,0.27,0.27,0.18
80035,0.55,0.21,0.01,0.23
80036,0.50,0.18,0.02,0.30
80037,0.48,0.14,0.09,0.28
80038,0.08,0.77,0.01,0.14
80039,0.08,0.77,0.01,0.14
80040,0.61,0.15,0.03,0.21
80041,0.58,0.15,0.06,0.21
80042,0.59,0.19,0.09,0.14
80043,0.55,0.21,0.01,0.23
80044,0.14,0.56,0.02,0.28
80045,0.46,0.16,0.05,0.33
80046,0.12,0.61,0.00,0.26
80047,0.06,0.79,0.06,0.09
80048,0.14,0.56,0.02,0.28
80049,0.50,0.18,0.02,0.30
80050,0.58,0.15,0.06,0.21
80051,0.25,0.31,0.28,0.16
80052,0.46,0.16,0.05,0.33
80053,0.55,0.18,0.10,0.17
80054,0.12,0.56,0.01,0.30
80055,0.43,0.30,0.07,0.21
80056,0.56,0.06,0.18,0.20
80057,0.50,0.18,0.02,0.30
80058,0.55,0.18,0.10,0.17
80059,0.55,0.21,0.01,0.23
80060,0.15,0.66,0.02,0.17
80061,0.50,0.18,0.02,0.30
80062,0.17,0.60,0.01,0.22
80063,0.14,0.56,0.02,0.28
80064,0.16,0.52,0.03,0.29
80065,0.12,0.61,0.00,0.26
80066,0.12,0.61,0.00,0.26
80067,0.12,0.56,0.01,0.30
80068,0.15,0.66,0.02,0.17
80069,0.54,0.22,0.04,0.20
80070,0.29,0.27,0.27,0.18
80071,0.55,0.21,0.01,0.23
80072,0.50,0.18,0.02,0.30
80073,0.43,0.30,0.07,0.21
80074,0.55,0.21,0.01,0.23
80075,0.56,0.06,0.18,0.20
80076,0.55,0.18,0.10,0.17
80077,0.29,0.27,0.27,0.18
80078,0.12,0.61,0.00,0.26
80079,0.12,0.61,0.00,0.26
80080,0.56,0.06,0.18,0.20
80081,0.12,0.61,0.00,0.26
80082,0.05,0.80,0.04,0.11
80083,0.48,0.14,0.09,0.28
80084,0.50,0.18,0.02,0.30
80085,0.50,0.18,0.02,0.30
80086,0.50,0.18,0.02,0.30
80087,0.48,0.14,0.09,0.28
80088,0.18,0.60,0.01,0.22
80089,0.06,0.79,0.06,0.09
80090,0.27,0.27,0.34,0.12
80091,0.12,0.56,0.01,0.30
80092,0.49,0.12,0.13,0.25
80093,0.43,0.30,0.07,0.21
80094,0.43,0.30,0.07,0.21
80095,0.16,0.69,0.02,0.13
80096,0.55,0.18,0.10,0.17
80097,0.58,0.15,0.06,0.21
80098,0.56,0.06,0.18,0.20
80099,0.18,0.60,0.01,0.22
80100,0.06,0.76,0.05,0.13
80101,0.25,0.31,0.28,0.16
80102,0.12,0.61,0.00,0.26
80103,0.46,0.16,0.05,0.33
80104,0.56,0.06,0.18,0.20
80105,0.48,0.14,0.09,0.28
80106,0.55,0.21,0.01,0.23
80107,0.49,0.12,0.13,0.25
80108,0.46,0.16,0.05,0.33
80109,0.49,0.12,0.13,0.25
80110,0.48,0.14,0.09,0.28
80111,0.48,0.14,0.09,0.28
80112,0.50,0.18,0.02,0.30
80113,0.50,0.18,0.02,0.30
80114,0.25,0.31,0.28,0.16
80115,0.06,0.79,0.06,0.09
80116,0.17,0.60,0.01,0.22
80117,0.29,0.27,0.27,0.18
80118,0.05,0.80,0.04,0.11
80119,0.59,0.19,0.09,0.14
80120,0.59,0.19,0.09,0.14
80121,0.46,0.16,0.05,0.33
80122,0.46,0.16,0.05,0.33
80123,0.49,0.12,0.13,0.25
80124,0.61,0.15,0.03,0.21
80125,0.50,0.18,0.02,0.30
80126,0.25,0.38,0.06,0.31
80127,0.50,0.18,0.02,0.30
80128,0.18,0.60,0.01,0.22
80129,0.49,0.12,0.13,0.25
80130,0.13,0.70,0.01,0.16
80131,0.13,0.70,0.01,0.16
80132,0.50,0.18,0.02,0.30
80133,0.12,0.56,0.01,0.30
80134,0.56,0.06,0.18,0.20
80135,0.25,0.38,0.06,0.31
80136,0.14,0.56,0.02,0.28
80137,0.06,0.79,0.06,0.09
80138,0.25,0.38,0.06,0.31
80139,0.54,0.22,0.04,0.20
80140,0.61,0.15,0.03,0.21
80141,0.50,0.18,0.02,0.30
80142,0.27,0.27,0.34,0.12
80143,0.48,0.14,0.09,0.28
80144,0.16,0.69,0.02,0.13
80145,0.49,0.12,0.13,0.25
80146,0.13,0.67,0.00,0.20
80147,0.29,0.27,0.27,0.18
80148,0.54,0.22,0.04,0.20
80149,0.56,0.06,0.18,0.20
80150,0.18,0.60,0.01,0.22
80151,0.58,0.15,0.06,0.21
80152,0.14,0.56,0.02,0.28
80153,0.61,0.15,0.03,0.21
80154,0.55,0.21,0.01,0.23
80155,0.55,0.21,0.01,0.23
80156,0.50,0.18,0.02,0.30
80157,0.05,0.80,0.04,0.11
80158,0.59,0.19,0.09,0.14
80159,0.14,0.56,0.02,0.28
80160,0.43,0.30,0.07,0.21
80161,0.55,0.21,0.01,0.23
80162,0.56,0.06,0.18,0.20
80163,0.54,0.22,0.04,0.20
80164,0.12,0.61,0.00,0.26
80165,0.06,0.79,0.06,0.09
80166,0.48,0.14,0.09,0.28
80167,0.54,0.22,0.04,0.20
80168,0.50,0.18,0.02,0.30
80169,0.59,0.19,0.09,0.14
80170,0.49,0.12,0.13,0.25
80171,0.27,0.27,0.34,0.12
80172,0.43,0.30,0.07,0.21
80173,0.43,0.30,0.07,0.21
80174,0.55,0.21,0.01,0.23
80175,0.55,0.21,0.01,0.23
80176,0.55,0.21,0.01,0.23
80177,0.54,0.22,0.04,0.20
80178,0.50,0.18,0.02,0.30
80179,0.61,0.15,0.03,0.21
80180,0.55,0.21,0.01,0.23
80181,0.16,0.52,0.03,0.29
80182,0.16,0.69,0.02,0.13
80183,0.14,0.56,0.02,0.28
80184,0.61,0.15,0.03,0.21
80185,0.29,0.27,0.27,0.18
80186,0.29,0.27,0.27,0.18
80187,0.48,0.14,0.09,0.28
80188,0.49,0.12,0.13,0.25
80189,0.55,0.18,0.10,0.17
80190,0.16,0.52,0.03,0.29
80191,0.14,0.56,0.02,0.28
80192,0.54,0.22,0.04,0.20
80193,0.48,0.14,0.09,0.28
80194,0.48,0.14,0.09,0.28
80195,0.50,0.18,0.02,0.30
80196,0.46,0.16,0.05,0.33
80197,0.54,0.22,0.04,0.20
80198,0.14,0.56,0.02,0.28
80199,0.61,0.15,0.03,0.21
80200,0.43,0.30,0.07,0.21
80201,0.56,0.06,0.18,0.20
80202,0.49,0.12,0.13,0.25
80203,0.54,0.22,0.04,0.20
80204,0.27,0.27,0.34,0.12
80205,0.49,0.12,0.13,0.25
80206,0.55,0.21,0.01,0.23
80207,0.55,0.21,0.01,0.23
80208,0.50,0.18,0.02,0.30
80209,0.13,0.70,0.01,0.16
80210,0.54,0.22,0.04,0.20
80211,0.12,0.61,0.00,0.26
80212,0.43,0.30,0.07,0.21
80213,0.13,0.67,0.00,0.20
80214,0.06,0.76,0.05,0.13
80215,0.49,0.12,0.13,0.25
80216,0.56,0.06,0.18,0.20
80217,0.16,0.52,0.03,0.29
80218,0.56,0.06,0.18,0.20
80219,0.55,0.21,0.01,0.23
80220,0.50,0.18,0.02,0.30
80221,0.50,0.18,0.02,0.30
80222,0.17,0.60,0.01,0.22
80223,0.61,0.15,0.03,0.21
80224,0.56,0.06,0.18,0.20
80225,0.29,0.27,0.27,0.18
80226,0.56,0.06,0.18,0.20
80227,0.14,0.56,0.02,0.28
80228,0.15,0.66,0.02,0.17
80229,0.59,0.19,0.09,0.14
80230,0.55,0.21,0.01,0.23
80231,0.12,0.61,0.00,0.26
80232,0.12,0.61,0.00,0.26
80233,0.43,0.30,0.07,0.21
80234,0.12,0.56,0.01,0.30
80235,0.50,0.18,0.02,0.30
80236,0.43,0.30,0.07,0.21
80237,0.06,0.79,0.06,0.09
80238,0.25,0.31,0.28,0.16
80239,0.48,0.14,0.09,0.28
80240,0.12,0.61,0.00,0.26
80241,0.48,0.14,0.09,0.28
80242,0.54,0.22,0.04,0.20
80243,0.16,0.69,0.02,0.13
80244,0.12,0.61,0.00,0.26
80245,0.56,0.06,0.18,0.20
80246,0.43,0.30,0.07,0.21
80247,0.43,0.30,0.07,0.21
80248,0.50,0.18,0.02,0.30
80249,0.08,0.77,0.01,0.14
80250,0.58,0.15,0.06,0.21
80251,0.55,0.18,0.10,0.17
80252,0.50,0.18,0.02,0.30
80253,0.50,0.18,0.02,0.30
80254,0.49,0.12,0.13,0.25
80255,0.06,0.79,0.06,0.09
80256,0.17,0.60,0.01,0.22
80257,0.43,0.30,0.07,0.21
80258,0.50,0.18,0.02,0.30
80259,0.46,0.16,0.05,0.33
80260,0.27,0.27,0.34,0.12
80261,0.43,0.30,0.07,0.21
80262,0.25,0.31,0.28,0.16
80263,0.55,0.18,0.10,0.17
80264,0.13,0.70,0.01,0.16
80265,0.08,0.77,0.01,0.14
80266,0.12,0.56,0.01,0.30
80267,0.61,0.15,0.03,0.21
80268,0.50,0.18,0.02,0.30
80269,0.56,0.06,0.18,0.20
80270,0.48,0.14,0.09,0.28
80271,0.15,0.66,0.02,0.17
80272,0.08,0.77,0.01,0.14
80273,0.25,0.38,0.06,0.31
80274,0.50,0.18,0.02,0.30
80275,0.48,0.14,0.09,0.28
80276,0.12,0.56,0.01,0.30
80277,0.29,0.27,0.27,0.18
80278,0.17,0.60,0.01,0.22
80279,0.58,0.15,0.06,0.21
80280,0.46,0.16,0.05,0.33
80281,0.12,0.61,0.00,0.26
80282,0.43,0.30,0.07,0.21
80283,0.16,0.69,0.02,0.13
80284,0.59,0.19,0.09,0.14
80285,0.49,0.12,0.13,0.25
80286,0.59,0.19,0.09,0.14
80287,0.50,0.18,0.02,0.30
80288,0.16,0.69,0.02,0.13
80289,0.55,0.18,0.10,0.17
80290,0.56,0.06,0.18,0.20
80291,0.50,0.18,0.02,0.30
80292,0.49,0.12,0.13,0.25
80293,0.43,0.30,0.07,0.21
80294,0.12,0.61,0.00,0.26
80295,0.56,0.06,0.18,0.20
80296,0.48,0.14,0.09,0.28
80297,0.56,0.06,0.18,0.20
80298,0.55,0.21,0.01,0.23
80299,0.50,0.18,0.02,0.30
80300,0.50,0.18,0.02,0.30
80301,0.25,0.38,0.06,0.31
80302,0.15,0.66,0.02,0.17
80303,0.08,0.77,0.01,0.14
80304,0.12,0.61,0.00,0.26
80305,0.50,0.18,0.02,0.30
80306,0.49,0.12,0.13,0.25
80307,0.05,0.80,0.04,0.11
80308,0.61,0.15,0.03,0.21
80309,0.46,0.16,0.05,0.33
80310,0.48,0.14,0.09,0.28
80311,0.49,0.12,0.13,0.25
80312,0.58,0.15,0.06,0.21
80313,0.61,0.15,0.03,0.21
80314,0.25,0.38,0.06,0.31
80315,0.29,0.27,0.27,0.18
80316,0.43,0.30,0.07,0.21
80317,0.08,0.77,0.01,0.14
80318,0.50,0.18,0.02,0.30
80319,0.43,0.30,0.07,0.21
80320,0.46,0.16,0.05,0.33
80321,0.46,0.16,0.05,0.33
80322,0.17,0.60,0.01,0.22
80323,0.48,0.14,0.09,0.28
80324,0.46,0.16,0.05,0.33
80325,0.61,0.15,0.03,0.21
80326,0.46,0.16,0.05,0.33
80327,0.29,0.27,0.27,0.18
80328,0.25,0.31,0.28,0.16
80329,0.55,0.18,0.10,0.17
80330,0.55,0.18,0.10,0.17
80331,0.58,0.15,0.06,0.21
80332,0.50,0.18,0.02,0.30
80333,0.58,0.15,0.06,0.21
80334,0.29,0.27,0.27,0.18
80335,0.56,0.06,0.18,0.20
80336,0.50,0.18,0.02,0.30
80337,0.46,0.16,0.05,0.33
80338,0.56,0.06,0.18,0.20
80339,0.13,0.67,0.00,0.20
80340,0.06,0.79,0.06,0.09
80341,0.48,0.14,0.09,0.28
80342,0.14,0.56,0.02,0.28
80343,0.12,0.61,0.00,0.26
80344,0.61,0.15,0.03,0.21
80345,0.43,0.30,0.07,0.21
80346,0.59,0.19,0.09,0.14
80347,0.50,0.18,0.02,0.30
80348,0.58,0.15,0.06,0.21
80349,0.17,0.60,0.01,0.22
80350,0.55,0.18,0.10,0.17
80351,0.54,0.22,0.04,0.20
80352,0.27,0.27,0.34,0.12
80353,0.13,0.70,0.01,0.16
80354,0.50,0.18,0.02,0.30
80355,0.12,0.61,0.00,0.26
80356,0.50,0.18,0.02,0.30
80357,0.61,0.15,0.03,0.21
80358,0.12,0.61,0.00,0.26
80359,0.48,0.14,0.09,0.28
80360,0.55,0.21,0.01,0.23
80361,0.25,0.31,0.28,0.16
80362,0.15,0.66,0.02,0.17
80363,0.50,0.18,0.02,0.30
80364,0.48,0.14,0.09,0.28
80365,0.61,0.15,0.03,0.21
80366,0.55,0.18,0.10,0.17
80367,0.49,0.12,0.13,0.25
80368,0.56,0.06,0.18,0.20
80369,0.46,0.16,0.05,0.33
80370,0.16,0.69,0.02,0.13
80371,0.27,0.27,0.34,0.12
80372,0.58,0.15,0.06,0.21
80373,0.17,0.60,0.01,0.22
80374,0.55,0.18,0.10,0.17
80375,0.56,0.06,0.18,0.20
80376,0.46,0.16,0.05,0.33
80377,0.55,0.18,0.10,0.17
80378,0.13,0.70,0.01,0.16
80379,0.59,0.19,0.09,0.14
80380,0.48,0.14,0.09,0.28
80381,0.25,0.38,0.06,0.31
80382,0.61,0.15,0.03,0.21
80383,0.58,0.15,0.06,0.21
80384,0.54,0.22,0.04,0.20
80385,0.55,0.18,0.10,0.17
80386,0.14,0.56,0.02,0.28
80387,0.43,0.30,0.07,0.21
80388,0.25,0.31,0.28,0.16
80389,0.12,0.61,0.00,0.26
80390,0.61,0.15,0.03,0.21
80391,0.56,0.06,0.18,0.20
80392,0.55,0.18,0.10,0.17
80393,0.43,0.30,0.07,0.21
80394,0.50,0.18,0.02,0.30
80395,0.50,0.18,0.02,0.30
80396,0.54,0.22,0.04,0.20
80397,0.48,0.14,0.09,0.28
80398,0.48,0.14,0.09,0.28
80399,0.54,0.22,0.04,0.20
80400,0.12,0.61,0.00,0.26
80401,0.12,0.61,0.00,0.26
80402,0.61,0.15,0.03,0.21
80403,0.58,0.15,0.06,0.21
80404,0.13,0.70,0.01,0.16
80405,0.59,0.19,0.09,0.14
80406,0.29,0.27,0.27,0.18
80407,0.43,0.30,0.07,0.21
80408,0.61,0.15,0.03,0.21
80409,0.59,0.19,0.09,0.14
80410,0.50,0.18,0.02,0.30
80411,0.14,0.56,0.02,0.28
80412,0.48,0.14,0.09,0.28
80413,0.55,0.18,0.10,0.17
80414,0.55,0.18,0.10,0.17
80415,0.50,0.18,0.02,0.30
80416,0.46,0.16,0.05,0.33
80417,0.55,0.18,0.10,0.17
80418,0.08,0.77,0.01,0.14
80419,0.48,0.14,0.09,0.28
80420,0.55,0.18,0.10,0.17
80421,0.06,0.76,0.05,0.13
80422,0.17,0.60,0.01,0.22
80423,0.50,0.18,0.02,0.30
80424,0.48,0.14,0.09,0.28
80425,0.50,0.18,0.02,0.30
80426,0.06,0.79,0.06,0.09
80427,0.58,0.15,0.06,0.21
80428,0.12,0.61,0.00,0.26
80429,0.46,0.16,0.05,0.33
80430,0.49,0.12,0.13,0.25
80431,0.61,0.15,0.03,0.21
80432,0.48,0.14,0.09,0.28
80433,0.25,0.31,0.28,0.16
80434,0.12,0.56,0.01,0.30
80435,0.49,0.12,0.13,0.25
80436,0.27,0.27,0.34,0.12
80437,0.48,0.14,0.09,0.28
80438,0.59,0.19,0.09,0.14
80439,0.61,0.15,0.03,0.21
80440,0.56,0.06,0.18,0.20
80441,0.49,0.12,0.13,0.25
80442,0.55,0.18,0.10,0.17
80443,0.58,0.15,0.06,0.21
80444,0.12,0.61,0.00,0.26
80445,0.56,0.06,0.18,0.20
80446,0.54,0.22,0.04,0.20
80447,0.58,0.15,0.06,0.21
80448,0.16,0.69,0.02,0.13
80449,0.58,0.15,0.06,0.21
80450,0.61,0.15,0.03,0.21
80451,0.61,0.15,0.03,0.21
80452,0.17,0.60,0.01,0.22
80453,0.25,0.38,0.06,0.31
80454,0.55,0.21,0.01,0.23
80455,0.59,0.19,0.09,0.14
80456,0.50,0.18,0.02,0.30
80457,0.49,0.12,0.13,0.25
80458,0.27,0.27,0.34,0.12
80459,0.49,0.12,0.13,0.25
80460,0.50,0.18,0.02,0.30
80461,0.15,0.66,0.02,0.17
80462,0.46,0.16,0.05,0.33
80463,0.48,0.14,0.09,0.28
80464,0.61,0.15,0.03,0.21
80465,0.08,0.77,0.01,0.14
80466,0.48,0.14,0.09,0.28
80467,0.46,0.16,0.05,0.33
80468,0.12,0.61,0.00,0.26
80469,0.55,0.18,0.10,0.17
80470,0.46,0.16,0.05,0.33
80471,0.06,0.79,0.06,0.09
80472,0.15,0.66,0.02,0.17
80473,0.61,0.15,0.03,0.21
80474,0.59,0.19,0.09,0.14
80475,0.46,0.16,0.05,0.33
80476,0.55,0.18,0.10,0.17
80477,0.56,0.06,0.18,0.20
80478,0.55,0.21,0.01,0.23
80479,0.46,0.16,0.05,0.33
80480,0.55,0.18,0.10,0.17
80481,0.25,0.31,0.28,0.16
80482,0.08,0.77,0.01,0.14
80483,0.43,0.30,0.07,0.21
80484,0.55,0.18,0.10,0.17
80485,0.49,0.12,0.13,0.25
80486,0.61,0.15,0.03,0.21
80487,0.49,0.12,0.13,0.25
80488,0.46,0.16,0.05,0.33
80489,0.56,0.06,0.18,0.20
80490,0.55,0.21,0.01,0.23
80491,0.55,0.21,0.01,0.23
80492,0.06,0.79,0.06,0.09
80493,0.16,0.69,0.02,0.13
80494,0.06,0.79,0.06,0.09
80495,0.27,0.27,0.34,0.12
80496,0.49,0.12,0.13,0.25
80497,0.50,0.18,0.02,0.30
80498,0.54,0.22,0.04,0.20
80499,0.50,0.18,0.02,0.30
80500,0.58,0.15,0.06,0.21
80501,0.50,0.18,0.02,0.30
80502,0.29,0.27,0.27,0.18
80503,0.55,0.18,0.10,0.17
80504,0.25,0.38,0.06,0.31
80505,0.12,0.61,0.00,0.26
80506,0.49,0.12,0.13,0.25
80507,0.46,0.16,0.05,0.33
80508,0.46,0.16,0.05,0.33
80509,0.54,0.22,0.04,0.20
80510,0.12,0.56,0.01,0.30
80511,0.16,0.69,0.02,0.13
80512,0.14,0.56,0.02,0.28
80513,0.56,0.06,0.18,0.20
80514,0.48,0.14,0.09,0.28
80515,0.12,0.56,0.01,0.30
80516,0.49,0.12,0.13,0.25
80517,0.43,0.30,0.07,0.21
80518,0.43,0.30,0.07,0.21
80519,0.48,0.14,0.09,0.28
80520,0.27,0.27,0.34,0.12
80521,0.25,0.31,0.28,0.16
80522,0.59,0.19,0.09,0.14
80523,0.50,0.18,0.02,0.30
80524,0.59,0.19,0.09,0.14
80525,0.61,0.15,0.03,0.21
80526,0.56,0.06,0.18,0.20
80527,0.48,0.14,0.09,0.28
80528,0.50,0.18,0.02,0.30
80529,0.46,0.16,0.05,0.33
80530,0.12,0.61,0.00,0.26
80531,0.55,0.21,0.01,0.23
80532,0.49,0.12,0.13,0.25
80533,0.06,0.79,0.06,0.09
80534,0.56,0.06,0.18,0.20
80535,0.61,0.15,0.03,0.21
80536,0.48,0.14,0.09,0.28
80537,0.50,0.18,0.02,0.30
80538,0.55,0.18,0.10,0.17
80539,0.56,0.06,0.18,0.20
80540,0.56,0.06,0.18,0.20
80541,0.48,0.14,0.09,0.28
80542,0.27,0.27,0.34,0.12
80543,0.46,0.16,0.05,0.33
80544,0.58,0.15,0.06,0.21
80545,0.25,0.31,0.28,0.16
80546,0.05,0.80,0.04,0.11
80547,0.55,0.18,0.10,0.17
80548,0.12,0.61,0.00,0.26
80549,0.56,0.06,0.18,0.20
80550,0.56,0.06,0.18,0.20
80551,0.43,0.30,0.07,0.21
80552,0.58,0.15,0.06,0.21
80553,0.50,0.18,0.02,0.30
80554,0.13,0.67,0.00,0.20
80555,0.48,0.14,0.09,0.28
80556,0.25,0.38,0.06,0.31
80557,0.58,0.15,0.06,0.21
80558,0.48,0.14,0.09,0.28
80559,0.56,0.06,0.18,0.20
80560,0.29,0.27,0.27,0.18
80561,0.59,0.19,0.09,0.14
80562,0.59,0.19,0.09,0.14
80563,0.58,0.15,0.06,0.21
80564,0.17,0.60,0.01,0.22
80565,0.48,0.14,0.09,0.28
80566,0.58,0.15,0.06,0.21
80567,0.25,0.38,0.06,0.31
80568,0.56,0.06,0.18,0.20
80569,0.59,0.19,0.09,0.14
80570,0.16,0.69,0.02,0.13
