id,Classic,Deal,Flex,Saver
63790,0.16,0.69,0.02,0.13
63791,0.29,0.27,0.27,0.18
63792,0.50,0.18,0.02,0.30
63793,0.27,0.27,0.34,0.12
63794,0.55,0.21,0.01,0.23
63795,0.61,0.15,0.03,0.21
63796,0.48,0.14,0.09,0.28
63797,0.56,0.06,0.18,0.20
63798,0.50,0.18,0.02,0.30
63799,0.43,0.30,0.07,0.21
63800,0.48,0.14,0.09,0.28
63801,0.56,0.06,0.18,0.20
63802,0.50,0.18,0.02,0.30
63803,0.14,0.56,0.02,0.28
63804,0.29,0.27,0.27,0.18
63805,0.06,0.79,0.06,0.09
63806,0.43,0.30,0.07,0.21
63807,0.50,0.18,0.02,0.30
63808,0.48,0.14,0.09,0.28
63809,0.58,0.15,0.06,0.21
63810,0.27,0.27,0.34,0.12
63811,0.55,0.18,0.10,0.17
63812,0.56,0.06,0.18,0.20
63813,0.50,0.18,0.02,0.30
63814,0.58,0.15,0.06,0.21
63815,0.25,0.38,0.06,0.31
63816,0.46,0.16,0.05,0.33
63817,0.61,0.15,0.03,0.21
63818,0.58,0.15,0.06,0.21
63819,0.56,0.06,0.18,0.20
63820,0.17,0.60,0.01,0.22
63821,0.61,0.15,0.03,0.21
63822,0.59,0.19,0.09,0.14
63823,0.49,0.12,0.13,0.25
63824,0.27,0.27,0.34,0.12
63825,0.50,0.18,0.02,0.30
63826,0.05,0.80,0.04,0.11
63827,0.25,0.38,0.06,0.31
63828,0.13,0.67,0.00,0.20
63829,0.58,0.15,0.06,0.21
63830,0.17,0.60,0.01,0.22
63831,0.12,0.61,0.00,0.26
63832,0.50,0.18,0.02,0.30
63833,0.56,0.06,0.18,0.20
63834,0.54,0.22,0.04,0.20
63835,0.55,0.18,0.10,0.17
63836,0.17,0.60,0.01,0.22
63837,0.25,0.31,0.28,0.16
63838,0.50,0.18,0.02,0.30
63839,0.55,0.18,0.10,0.17
63840,0.46,0.16,0.05,0.33
63841,0.50,0.18,0.02,0.30
63842,0.50,0.18,0.02,0.30
63843,0.59,0.19,0.09,0.14
63844,0.12,0.61,0.00,0.26
63845,0.13,0.70,0.01,0.16
63846,0.56,0.06,0.18,0.20
63847,0.49,0.12,0.13,0.25
63848,0.50,0.18,0.02,0.30
63849,0.56,0.06,0.18,0.20
63850,0.06,0.79,0.06,0.09
63851,0.61,0.15,0.03,0.21
63852,0.59,0.19,0.09,0.14
63853,0.08,0.77,0.01,0.14
63854,0.25,0.38,0.06,0.31
63855,0.50,0.18,0.02,0.30
63856,0.61,0.15,0.03,0.21
63857,0.48,0.14,0.09,0.28
63858,0.55,0.21,0.01,0.23
63859,0.56,0.06,0.18,0.20
63860,0.50,0.18,0.02,0.30
63861,0.56,0.06,0.18,0.20
63862,0.18,0.60,0.01,0.22
63863,0.48,0.14,0.09,0.28
63864,0.48,0.14,0.09,0.28
63865,0.46,0.16,0.05,0.33
63866,0.50,0.18,0.02,0.30
63867,0.49,0.12,0.13,0.25
63868,0.43,0.30,0.07,0.21
63869,0.54,0.22,0.04,0.20
63870,0.59,0.19,0.09,0.14
63871,0.55,0.21,0.01,0.23
63872,0.56,0.06,0.18,0.20
63873,0.29,0.27,0.27,0.18
63874,0.13,0.67,0.00,0.20
63875,0.56,0.06,0.18,0.20
63876,0.16,0.69,0.02,0.13
63877,0.13,0.70,0.01,0.16
63878,0.55,0.18,0.10,0.17
63879,0.58,0.15,0.06,0.21
63880,0.61,0.15,0.03,0.21
63881,0.12,0.61,0.00,0.26
63882,0.48,0.14,0.09,0.28
63883,0.61,0.15,0.03,0.21
63884,0.43,0.30,0.07,0.21
63885,0.61,0.15,0.03,0.21
63886,0.46,0.16,0.05,0.33
63887,0.43,0.30,0.07,0.21
63888,0.46,0.16,0.05,0.33
63889,0.49,0.12,0.13,0.25
63890,0.59,0.19,0.09,0.14
63891,0.58,0.15,0.06,0.21
63892,0.50,0.18,0.02,0.30
63893,0.50,0.18,0.02,0.30
63894,0.50,0.18,0.02,0.30
63895,0.56,0.06,0.18,0.20
63896,0.55,0.18,0.10,0.17
63897,0.17,0.60,0.01,0.22
63898,0.56,0.06,0.18,0.20
63899,0.49,0.12,0.13,0.25
63900,0.58,0.15,0.06,0.21
63901,0.50,0.18,0.02,0.30
63902,0.56,0.06,0.18,0.20
63903,0.56,0.06,0.18,0.20
63904,0.56,0.06,0.18,0.20
63905,0.55,0.21,0.01,0.23
63906,0.54,0.22,0.04,0.20
63907,0.49,0.12,0.13,0.25
63908,0.12,0.61,0.00,0.26
63909,0.50,0.18,0.02,0.30
63910,0.58,0.15,0.06,0.21
63911,0.06,0.79,0.06,0.09
63912,0.48,0.14,0.09,0.28
63913,0.55,0.21,0.01,0.23
63914,0.43,0.30,0.07,0.21
63915,0.58,0.15,0.06,0.21
63916,0.06,0.76,0.05,0.13
63917,0.27,0.27,0.34,0.12
63918,0.49,0.12,0.13,0.25
63919,0.50,0.18,0.02,0.30
63920,0.43,0.30,0.07,0.21
63921,0.13,0.67,0.00,0.20
63922,0.29,0.27,0.27,0.18
63923,0.12,0.61,0.00,0.26
63924,0.29,0.27,0.27,0.18
63925,0.08,0.77,0.01,0.14
63926,0.29,0.27,0.27,0.18
63927,0.46,0.16,0.05,0.33
63928,0.61,0.15,0.03,0.21
63929,0.17,0.60,0.01,0.22
63930,0.50,0.18,0.02,0.30
63931,0.59,0.19,0.09,0.14
63932,0.46,0.16,0.05,0.33
63933,0.56,0.06,0.18,0.20
63934,0.55,0.18,0.10,0.17
63935,0.14,0.56,0.02,0.28
63936,0.50,0.18,0.02,0.30
63937,0.56,0.06,0.18,0.20
63938,0.59,0.19,0.09,0.14
63939,0.48,0.14,0.09,0.28
63940,0.25,0.38,0.06,0.31
63941,0.61,0.15,0.03,0.21
63942,0.17,0.60,0.01,0.22
63943,0.61,0.15,0.03,0.21
63944,0.61,0.15,0.03,0.21
63945,0.55,0.18,0.10,0.17
63946,0.25,0.31,0.28,0.16
63947,0.29,0.27,0.27,0.18
63948,0.16,0.52,0.03,0.29
63949,0.56,0.06,0.18,0.20
63950,0.56,0.06,0.18,0.20
63951,0.56,0.06,0.18,0.20
63952,0.25,0.31,0.28,0.16
63953,0.43,0.30,0.07,0.21
63954,0.43,0.30,0.07,0.21
63955,0.58,0.15,0.06,0.21
63956,0.50,0.18,0.02,0.30
63957,0.08,0.77,0.01,0.14
63958,0.48,0.14,0.09,0.28
63959,0.43,0.30,0.07,0.21
63960,0.49,0.12,0.13,0.25
63961,0.58,0.15,0.06,0.21
63962,0.58,0.15,0.06,0.21
63963,0.55,0.18,0.10,0.17
63964,0.48,0.14,0.09,0.28
63965,0.46,0.16,0.05,0.33
63966,0.43,0.30,0.07,0.21
63967,0.55,0.21,0.01,0.23
63968,0.55,0.21,0.01,0.23
63969,0.48,0.14,0.09,0.28
63970,0.12,0.61,0.00,0.26
63971,0.59,0.19,0.09,0.14
63972,0.58,0.15,0.06,0.21
63973,0.59,0.19,0.09,0.14
63974,0.48,0.14,0.09,0.28
63975,0.46,0.16,0.05,0.33
63976,0.43,0.30,0.07,0.21
63977,0.55,0.21,0.01,0.23
63978,0.46,0.16,0.05,0.33
63979,0.50,0.18,0.02,0.30
63980,0.25,0.31,0.28,0.16
63981,0.48,0.14,0.09,0.28
63982,0.55,0.18,0.10,0.17
63983,0.59,0.19,0.09,0.14
63984,0.18,0.60,0.01,0.22
63985,0.08,0.77,0.01,0.14
63986,0.61,0.15,0.03,0.21
63987,0.58,0.15,0.06,0.21
63988,0.49,0.12,0.13,0.25
63989,0.59,0.19,0.09,0.14
63990,0.46,0.16,0.05,0.33
63991,0.43,0.30,0.07,0.21
63992,0.56,0.06,0.18,0.20
63993,0.61,0.15,0.03,0.21
63994,0.55,0.18,0.10,0.17
63995,0.54,0.22,0.04,0.20
63996,0.56,0.06,0.18,0.20
63997,0.49,0.12,0.13,0.25
63998,0.13,0.67,0.00,0.20
63999,0.15,0.66,0.02,0.17
64000,0.43,0.30,0.07,0.21
64001,0.48,0.14,0.09,0.28
64002,0.58,0.15,0.06,0.21
64003,0.08,0.77,0.01,0.14
64004,0.49,0.12,0.13,0.25
64005,0.06,0.76,0.05,0.13
64006,0.18,0.60,0.01,0.22
64007,0.50,0.18,0.02,0.30
64008,0.50,0.18,0.02,0.30
64009,0.46,0.16,0.05,0.33
64010,0.27,0.27,0.34,0.12
64011,0.48,0.14,0.09,0.28
64012,0.46,0.16,0.05,0.33
64013,0.29,0.27,0.27,0.18
64014,0.58,0.15,0.06,0.21
64015,0.50,0.18,0.02,0.30
64016,0.55,0.18,0.10,0.17
64017,0.50,0.18,0.02,0.30
64018,0.50,0.18,0.02,0.30
64019,0.50,0.18,0.02,0.30
64020,0.27,0.27,0.34,0.12
64021,0.43,0.30,0.07,0.21
64022,0.12,0.56,0.01,0.30
64023,0.50,0.18,0.02,0.30
64024,0.50,0.18,0.02,0.30
64025,0.59,0.19,0.09,0.14
64026,0.56,0.06,0.18,0.20
64027,0.13,0.70,0.01,0.16
64028,0.46,0.16,0.05,0.33
64029,0.56,0.06,0.18,0.20
64030,0.59,0.19,0.09,0.14
64031,0.55,0.21,0.01,0.23
64032,0.50,0.18,0.02,0.30
64033,0.55,0.18,0.10,0.17
64034,0.55,0.21,0.01,0.23
64035,0.46,0.16,0.05,0.33
64036,0.56,0.06,0.18,0.20
64037,0.29,0.27,0.27,0.18
64038,0.61,0.15,0.03,0.21
64039,0.61,0.15,0.03,0.21
64040,0.55,0.18,0.10,0.17
64041,0.55,0.18,0.10,0.17
64042,0.46,0.16,0.05,0.33
64043,0.06,0.79,0.06,0.09
64044,0.59,0.19,0.09,0.14
64045,0.56,0.06,0.18,0.20
64046,0.29,0.27,0.27,0.18
64047,0.25,0.31,0.28,0.16
64048,0.55,0.21,0.01,0.23
64049,0.59,0.19,0.09,0.14
64050,0.59,0.19,0.09,0.14
64051,0.25,0.31,0.28,0.16
64052,0.25,0.31,0.28,0.16
64053,0.46,0.16,0.05,0.33
64054,0.59,0.19,0.09,0.14
64055,0.55,0.21,0.01,0.23
64056,0.55,0.18,0.10,0.17
64057,0.50,0.18,0.02,0.30
64058,0.55,0.18,0.10,0.17
64059,0.27,0.27,0.34,0.12
64060,0.46,0.16,0.05,0.33
64061,0.29,0.27,0.27,0.18
64062,0.08,0.77,0.01,0.14
64063,0.12,0.56,0.01,0.30
64064,0.25,0.31,0.28,0.16
64065,0.25,0.31,0.28,0.16
64066,0.56,0.06,0.18,0.20
64067,0.48,0.14,0.09,0.28
64068,0.55,0.18,0.10,0.17
64069,0.48,0.14,0.09,0.28
64070,0.55,0.18,0.10,0.17
64071,0.48,0.14,0.09,0.28
64072,0.55,0.21,0.01,0.23
64073,0.56,0.06,0.18,0.20
64074,0.50,0.18,0.02,0.30
64075,0.55,0.21,0.01,0.23
64076,0.25,0.31,0.28,0.16
64077,0.27,0.27,0.34,0.12
64078,0.55,0.18,0.10,0.17
64079,0.46,0.16,0.05,0.33
64080,0.25,0.31,0.28,0.16
64081,0.61,0.15,0.03,0.21
64082,0.06,0.79,0.06,0.09
64083,0.46,0.16,0.05,0.33
64084,0.16,0.69,0.02,0.13
64085,0.56,0.06,0.18,0.20
64086,0.58,0.15,0.06,0.21
64087,0.55,0.18,0.10,0.17
64088,0.50,0.18,0.02,0.30
64089,0.58,0.15,0.06,0.21
64090,0.25,0.38,0.06,0.31
64091,0.46,0.16,0.05,0.33
64092,0.49,0.12,0.13,0.25
64093,0.49,0.12,0.13,0.25
64094,0.56,0.06,0.18,0.20
64095,0.49,0.12,0.13,0.25
64096,0.55,0.18,0.10,0.17
64097,0.15,0.66,0.02,0.17
64098,0.46,0.16,0.05,0.33
64099,0.25,0.31,0.28,0.16
64100,0.49,0.12,0.13,0.25
64101,0.58,0.15,0.06,0.21
64102,0.59,0.19,0.09,0.14
64103,0.15,0.66,0.02,0.17
64104,0.25,0.31,0.28,0.16
64105,0.27,0.27,0.34,0.12
64106,0.56,0.06,0.18,0.20
64107,0.43,0.30,0.07,0.21
64108,0.55,0.21,0.01,0.23
64109,0.29,0.27,0.27,0.18
64110,0.06,0.79,0.06,0.09
64111,0.56,0.06,0.18,0.20
64112,0.46,0.16,0.05,0.33
64113,0.43,0.30,0.07,0.21
64114,0.43,0.30,0.07,0.21
64115,0.50,0.18,0.02,0.30
64116,0.59,0.19,0.09,0.14
64117,0.27,0.27,0.34,0.12
64118,0.54,0.22,0.04,0.20
64119,0.50,0.18,0.02,0.30
64120,0.25,0.31,0.28,0.16
64121,0.56,0.06,0.18,0.20
64122,0.50,0.18,0.02,0.30
64123,0.16,0.52,0.03,0.29
64124,0.46,0.16,0.05,0.33
64125,0.13,0.67,0.00,0.20
64126,0.16,0.69,0.02,0.13
64127,0.55,0.18,0.10,0.17
64128,0.49,0.12,0.13,0.25
64129,0.50,0.18,0.02,0.30
64130,0.55,0.21,0.01,0.23
64131,0.48,0.14,0.09,0.28
64132,0.48,0.14,0.09,0.28
64133,0.29,0.27,0.27,0.18
64134,0.25,0.31,0.28,0.16
64135,0.55,0.18,0.10,0.17
64136,0.50,0.18,0.02,0.30
64137,0.48,0.14,0.09,0.28
64138,0.25,0.31,0.28,0.16
64139,0.50,0.18,0.02,0.30
64140,0.08,0.77,0.01,0.14
64141,0.27,0.27,0.34,0.12
64142,0.25,0.31,0.28,0.16
64143,0.43,0.30,0.07,0.21
64144,0.27,0.27,0.34,0.12
64145,0.16,0.69,0.02,0.13
64146,0.48,0.14,0.09,0.28
64147,0.59,0.19,0.09,0.14
64148,0.15,0.66,0.02,0.17
64149,0.61,0.15,0.03,0.21
64150,0.18,0.60,0.01,0.22
64151,0.06,0.79,0.06,0.09
64152,0.18,0.60,0.01,0.22
64153,0.56,0.06,0.18,0.20
64154,0.43,0.30,0.07,0.21
64155,0.46,0.16,0.05,0.33
64156,0.27,0.27,0.34,0.12
64157,0.56,0.06,0.18,0.20
64158,0.12,0.61,0.00,0.26
64159,0.58,0.15,0.06,0.21
64160,0.48,0.14,0.09,0.28
64161,0.08,0.77,0.01,0.14
64162,0.16,0.52,0.03,0.29
64163,0.12,0.56,0.01,0.30
64164,0.08,0.77,0.01,0.14
64165,0.54,0.22,0.04,0.20
64166,0.58,0.15,0.06,0.21
64167,0.61,0.15,0.03,0.21
64168,0.55,0.18,0.10,0.17
64169,0.46,0.16,0.05,0.33
64170,0.59,0.19,0.09,0.14
64171,0.59,0.19,0.09,0.14
64172,0.50,0.18,0.02,0.30
64173,0.27,0.27,0.34,0.12
64174,0.58,0.15,0.06,0.21
64175,0.50,0.18,0.02,0.30
64176,0.55,0.21,0.01,0.23
64177,0.54,0.22,0.04,0.20
64178,0.17,0.60,0.01,0.22
64179,0.25,0.38,0.06,0.31
64180,0.18,0.60,0.01,0.22
64181,0.59,0.19,0.09,0.14
64182,0.59,0.19,0.09,0.14
64183,0.06,0.76,0.05,0.13
64184,0.25,0.31,0.28,0.16
64185,0.49,0.12,0.13,0.25
64186,0.16,0.69,0.02,0.13
64187,0.54,0.22,0.04,0.20
64188,0.59,0.19,0.09,0.14
64189,0.12,0.61,0.00,0.26
64190,0.25,0.31,0.28,0.16
64191,0.59,0.19,0.09,0.14
64192,0.50,0.18,0.02,0.30
64193,0.55,0.18,0.10,0.17
64194,0.48,0.14,0.09,0.28
64195,0.12,0.61,0.00,0.26
64196,0.48,0.14,0.09,0.28
64197,0.58,0.15,0.06,0.21
64198,0.15,0.66,0.02,0.17
64199,0.17,0.60,0.01,0.22
64200,0.50,0.18,0.02,0.30
64201,0.43,0.30,0.07,0.21
64202,0.55,0.21,0.01,0.23
64203,0.48,0.14,0.09,0.28
64204,0.49,0.12,0.13,0.25
64205,0.25,0.31,0.28,0.16
64206,0.13,0.70,0.01,0.16
64207,0.56,0.06,0.18,0.20
64208,0.17,0.60,0.01,0.22
64209,0.15,0.66,0.02,0.17
64210,0.15,0.66,0.02,0.17
64211,0.08,0.77,0.01,0.14
64212,0.27,0.27,0.34,0.12
64213,0.25,0.31,0.28,0.16
64214,0.56,0.06,0.18,0.20
64215,0.55,0.21,0.01,0.23
64216,0.46,0.16,0.05,0.33
64217,0.59,0.19,0.09,0.14
64218,0.46,0.16,0.05,0.33
64219,0.56,0.06,0.18,0.20
64220,0.58,0.15,0.06,0.21
64221,0.08,0.77,0.01,0.14
64222,0.54,0.22,0.04,0.20
64223,0.50,0.18,0.02,0.30
64224,0.54,0.22,0.04,0.20
64225,0.48,0.14,0.09,0.28
64226,0.48,0.14,0.09,0.28
64227,0.48,0.14,0.09,0.28
64228,0.15,0.66,0.02,0.17
64229,0.55,0.18,0.10,0.17
64230,0.25,0.31,0.28,0.16
64231,0.43,0.30,0.07,0.21
64232,0.54,0.22,0.04,0.20
64233,0.12,0.56,0.01,0.30
64234,0.08,0.77,0.01,0.14
64235,0.56,0.06,0.18,0.20
64236,0.59,0.19,0.09,0.14
64237,0.58,0.15,0.06,0.21
64238,0.27,0.27,0.34,0.12
64239,0.46,0.16,0.05,0.33
64240,0.43,0.30,0.07,0.21
64241,0.55,0.21,0.01,0.23
64242,0.43,0.30,0.07,0.21
64243,0.61,0.15,0.03,0.21
64244,0.50,0.18,0.02,0.30
64245,0.54,0.22,0.04,0.20
64246,0.55,0.21,0.01,0.23
64247,0.17,0.60,0.01,0.22
64248,0.55,0.18,0.10,0.17
64249,0.46,0.16,0.05,0.33
64250,0.43,0.30,0.07,0.21
64251,0.05,0.80,0.04,0.11
64252,0.05,0.80,0.04,0.11
64253,0.55,0.18,0.10,0.17
64254,0.29,0.27,0.27,0.18
64255,0.50,0.18,0.02,0.30
64256,0.43,0.30,0.07,0.21
64257,0.61,0.15,0.03,0.21
64258,0.50,0.18,0.02,0.30
64259,0.46,0.16,0.05,0.33
64260,0.50,0.18,0.02,0.30
64261,0.25,0.38,0.06,0.31
64262,0.25,0.31,0.28,0.16
64263,0.56,0.06,0.18,0.20
64264,0.46,0.16,0.05,0.33
64265,0.61,0.15,0.03,0.21
64266,0.46,0.16,0.05,0.33
64267,0.12,0.61,0.00,0.26
64268,0.49,0.12,0.13,0.25
64269,0.16,0.52,0.03,0.29
64270,0.46,0.16,0.05,0.33
64271,0.29,0.27,0.27,0.18
64272,0.50,0.18,0.02,0.30
64273,0.29,0.27,0.27,0.18
64274,0.48,0.14,0.09,0.28
64275,0.55,0.21,0.01,0.23
64276,0.50,0.18,0.02,0.30
64277,0.06,0.79,0.06,0.09
64278,0.15,0.66,0.02,0.17
64279,0.48,0.14,0.09,0.28
64280,0.25,0.31,0.28,0.16
64281,0.61,0.15,0.03,0.21
64282,0.48,0.14,0.09,0.28
64283,0.49,0.12,0.13,0.25
64284,0.13,0.70,0.01,0.16
64285,0.25,0.38,0.06,0.31
64286,0.50,0.18,0.02,0.30
64287,0.43,0.30,0.07,0.21
64288,0.56,0.06,0.18,0.20
64289,0.48,0.14,0.09,0.28
64290,0.06,0.79,0.06,0.09
64291,0.55,0.18,0.10,0.17
64292,0.56,0.06,0.18,0.20
64293,0.59,0.19,0.09,0.14
64294,0.56,0.06,0.18,0.20
64295,0.61,0.15,0.03,0.21
64296,0.48,0.14,0.09,0.28
64297,0.56,0.06,0.18,0.20
64298,0.55,0.18,0.10,0.17
64299,0.13,0.70,0.01,0.16
64300,0.46,0.16,0.05,0.33
64301,0.61,0.15,0.03,0.21
64302,0.43,0.30,0.07,0.21
64303,0.27,0.27,0.34,0.12
64304,0.06,0.76,0.05,0.13
64305,0.06,0.76,0.05,0.13
64306,0.14,0.56,0.02,0.28
64307,0.50,0.18,0.02,0.30
64308,0.59,0.19,0.09,0.14
64309,0.16,0.69,0.02,0.13
64310,0.59,0.19,0.09,0.14
64311,0.55,0.18,0.10,0.17
64312,0.17,0.60,0.01,0.22
64313,0.29,0.27,0.27,0.18
64314,0.55,0.18,0.10,0.17
64315,0.59,0.19,0.09,0.14
64316,0.50,0.18,0.02,0.30
64317,0.48,0.14,0.09,0.28
64318,0.54,0.22,0.04,0.20
64319,0.43,0.30,0.07,0.21
64320,0.50,0.18,0.02,0.30
64321,0.17,0.60,0.01,0.22
64322,0.56,0.06,0.18,0.20
64323,0.55,0.18,0.10,0.17
64324,0.27,0.27,0.34,0.12
64325,0.50,0.18,0.02,0.30
64326,0.15,0.66,0.02,0.17
64327,0.50,0.18,0.02,0.30
64328,0.56,0.06,0.18,0.20
64329,0.25,0.31,0.28,0.16
64330,0.43,0.30,0.07,0.21
64331,0.55,0.18,0.10,0.17
64332,0.55,0.21,0.01,0.23
64333,0.14,0.56,0.02,0.28
64334,0.46,0.16,0.05,0.33
64335,0.14,0.56,0.02,0.28
64336,0.56,0.06,0.18,0.20
64337,0.18,0.60,0.01,0.22
64338,0.58,0.15,0.06,0.21
64339,0.50,0.18,0.02,0.30
64340,0.55,0.18,0.10,0.17
64341,0.59,0.19,0.09,0.14
64342,0.27,0.27,0.34,0.12
64343,0.12,0.61,0.00,0.26
64344,0.55,0.18,0.10,0.17
64345,0.55,0.21,0.01,0.23
64346,0.50,0.18,0.02,0.30
64347,0.61,0.15,0.03,0.21
64348,0.12,0.56,0.01,0.30
64349,0.55,0.18,0.10,0.17
64350,0.15,0.66,0.02,0.17
64351,0.25,0.31,0.28,0.16
64352,0.08,0.77,0.01,0.14
64353,0.43,0.30,0.07,0.21
64354,0.43,0.30,0.07,0.21
64355,0.13,0.67,0.00,0.20
64356,0.50,0.18,0.02,0.30
64357,0.25,0.31,0.28,0.16
64358,0.54,0.22,0.04,0.20
64359,0.27,0.27,0.34,0.12
64360,0.14,0.56,0.02,0.28
64361,0.46,0.16,0.05,0.33
64362,0.59,0.19,0.09,0.14
64363,0.15,0.66,0.02,0.17
64364,0.49,0.12,0.13,0.25
64365,0.29,0.27,0.27,0.18
64366,0.25,0.31,0.28,0.16
64367,0.12,0.61,0.00,0.26
64368,0.48,0.14,0.09,0.28
64369,0.13,0.70,0.01,0.16
64370,0.59,0.19,0.09,0.14
64371,0.55,0.18,0.10,0.17
64372,0.50,0.18,0.02,0.30
64373,0.48,0.14,0.09,0.28
64374,0.61,0.15,0.03,0.21
64375,0.59,0.19,0.09,0.14
64376,0.46,0.16,0.05,0.33
64377,0.13,0.67,0.00,0.20
64378,0.61,0.15,0.03,0.21
64379,0.48,0.14,0.09,0.28
64380,0.50,0.18,0.02,0.30
64381,0.25,0.31,0.28,0.16
64382,0.58,0.15,0.06,0.21
64383,0.29,0.27,0.27,0.18
64384,0.55,0.21,0.01,0.23
64385,0.46,0.16,0.05,0.33
64386,0.43,0.30,0.07,0.21
64387,0.49,0.12,0.13,0.25
64388,0.50,0.18,0.02,0.30
64389,0.50,0.18,0.02,0.30
64390,0.48,0.14,0.09,0.28
64391,0.46,0.16,0.05,0.33
64392,0.56,0.06,0.18,0.20
64393,0.43,0.30,0.07,0.21
64394,0.17,0.60,0.01,0.22
64395,0.46,0.16,0.05,0.33
64396,0.56,0.06,0.18,0.20
64397,0.50,0.18,0.02,0.30
64398,0.06,0.76,0.05,0.13
64399,0.58,0.15,0.06,0.21
64400,0.55,0.18,0.10,0.17
64401,0.55,0.18,0.10,0.17
64402,0.25,0.31,0.28,0.16
64403,0.25,0.38,0.06,0.31
64404,0.25,0.31,0.28,0.16
64405,0.56,0.06,0.18,0.20
64406,0.58,0.15,0.06,0.21
64407,0.56,0.06,0.18,0.20
64408,0.56,0.06,0.18,0.20
64409,0.56,0.06,0.18,0.20
64410,0.56,0.06,0.18,0.20
64411,0.56,0.06,0.18,0.20
64412,0.25,0.31,0.28,0.16
64413,0.48,0.14,0.09,0.28
64414,0.06,0.76,0.05,0.13
64415,0.58,0.15,0.06,0.21
64416,0.15,0.66,0.02,0.17
64417,0.50,0.18,0.02,0.30
64418,0.50,0.18,0.02,0.30
64419,0.59,0.19,0.09,0.14
64420,0.15,0.66,0.02,0.17
64421,0.56,0.06,0.18,0.20
64422,0.43,0.30,0.07,0.21
64423,0.50,0.18,0.02,0.30
64424,0.55,0.18,0.10,0.17
64425,0.25,0.38,0.06,0.31
64426,0.49,0.12,0.13,0.25
64427,0.56,0.06,0.18,0.20
64428,0.56,0.06,0.18,0.20
64429,0.50,0.18,0.02,0.30
64430,0.29,0.27,0.27,0.18
64431,0.06,0.76,0.05,0.13
64432,0.55,0.21,0.01,0.23
64433,0.56,0.06,0.18,0.20
64434,0.55,0.18,0.10,0.17
64435,0.25,0.38,0.06,0.31
64436,0.16,0.52,0.03,0.29
64437,0.29,0.27,0.27,0.18
64438,0.25,0.31,0.28,0.16
64439,0.55,0.18,0.10,0.17
64440,0.48,0.14,0.09,0.28
64441,0.50,0.18,0.02,0.30
64442,0.55,0.18,0.10,0.17
64443,0.50,0.18,0.02,0.30
64444,0.61,0.15,0.03,0.21
64445,0.55,0.18,0.10,0.17
64446,0.14,0.56,0.02,0.28
64447,0.48,0.14,0.09,0.28
64448,0.56,0.06,0.18,0.20
64449,0.50,0.18,0.02,0.30
64450,0.08,0.77,0.01,0.14
64451,0.08,0.77,0.01,0.14
64452,0.46,0.16,0.05,0.33
64453,0.48,0.14,0.09,0.28
64454,0.49,0.12,0.13,0.25
64455,0.48,0.14,0.09,0.28
64456,0.43,0.30,0.07,0.21
64457,0.55,0.18,0.10,0.17
64458,0.50,0.18,0.02,0.30
64459,0.12,0.61,0.00,0.26
64460,0.18,0.60,0.01,0.22
64461,0.61,0.15,0.03,0.21
64462,0.55,0.21,0.01,0.23
64463,0.25,0.38,0.06,0.31
64464,0.13,0.70,0.01,0.16
64465,0.55,0.18,0.10,0.17
64466,0.27,0.27,0.34,0.12
64467,0.55,0.18,0.10,0.17
64468,0.25,0.31,0.28,0.16
64469,0.48,0.14,0.09,0.28
64470,0.55,0.18,0.10,0.17
64471,0.50,0.18,0.02,0.30
64472,0.25,0.31,0.28,0.16
64473,0.46,0.16,0.05,0.33
64474,0.46,0.16,0.05,0.33
64475,0.50,0.18,0.02,0.30
64476,0.50,0.18,0.02,0.30
64477,0.55,0.18,0.10,0.17
64478,0.12,0.61,0.00,0.26
64479,0.55,0.21,0.01,0.23
64480,0.05,0.80,0.04,0.11
64481,0.50,0.18,0.02,0.30
64482,0.55,0.21,0.01,0.23
64483,0.08,0.77,0.01,0.14
64484,0.55,0.21,0.01,0.23
64485,0.25,0.31,0.28,0.16
64486,0.56,0.06,0.18,0.20
64487,0.61,0.15,0.03,0.21
64488,0.49,0.12,0.13,0.25
64489,0.48,0.14,0.09,0.28
64490,0.48,0.14,0.09,0.28
64491,0.56,0.06,0.18,0.20
64492,0.56,0.06,0.18,0.20
64493,0.50,0.18,0.02,0.30
64494,0.48,0.14,0.09,0.28
64495,0.59,0.19,0.09,0.14
64496,0.46,0.16,0.05,0.33
64497,0.46,0.16,0.05,0.33
64498,0.25,0.31,0.28,0.16
64499,0.43,0.30,0.07,0.21
64500,0.25,0.38,0.06,0.31
64501,0.14,0.56,0.02,0.28
64502,0.55,0.18,0.10,0.17
64503,0.61,0.15,0.03,0.21
64504,0.55,0.21,0.01,0.23
64505,0.13,0.67,0.00,0.20
64506,0.55,0.21,0.01,0.23
64507,0.43,0.30,0.07,0.21
64508,0.49,0.12,0.13,0.25
64509,0.59,0.19,0.09,0.14
64510,0.56,0.06,0.18,0.20
64511,0.43,0.30,0.07,0.21
64512,0.56,0.06,0.18,0.20
64513,0.05,0.80,0.04,0.11
64514,0.29,0.27,0.27,0.18
64515,0.06,0.79,0.06,0.09
64516,0.55,0.18,0.10,0.17
64517,0.61,0.15,0.03,0.21
64518,0.05,0.80,0.04,0.11
64519,0.25,0.38,0.06,0.31
64520,0.55,0.18,0.10,0.17
64521,0.17,0.60,0.01,0.22
64522,0.48,0.14,0.09,0.28
64523,0.58,0.15,0.06,0.21
64524,0.29,0.27,0.27,0.18
